sk_regiao,nm_logradouro,nu_logradouro,cd_cep,nm_bairro,nm_municipio,sg_uf,vl_latitude,vl_longitude
91546036000120,RUA SENADOR PINHEIRO MACHADO,803,96810136,CENTRO,SANTA CRUZ DO SUL,RS,"-29,7213634","-52,4300137"
19645365000100,RUA JOSE DUARTE DE PAIVA,534,35700059,CENTRO,SETE LAGOAS,MG,"-19,4560781","-44,2520589"
52289014000170,AVENIDA JACINTO SA,830,19904565,VILA PERINO,OURINHOS,SP,"-22,9746392","-49,86482"
30691836000140,RUA PROFESSOR GILCEU MACHADO,44,29300000,AMARAL,CACHOEIRO DE ITAPEMIRIM,ES,"-20,8573175","-41,1079944"
20555413000140,RUA JASMIM,156,39401028,SAGRADA FAMILIA,MONTES CLAROS,MG,"-16,7368647","-43,8652467"
20000204000130,RUA CORONEL ANTONIO A PEREIRA,545,38401730,CENTRO,UBERLANDIA,MG,"-18,9171324","-48,2741864"
31170392000160,RUA DO ARROZ,90,21011070,PENHA CIRCULAR,RIO DE JANEIRO,RJ,"-22,8184555","-43,2796098"
27668193000100,AVENIDA PAULINO FERNANDES,SN,25880000,JAMAPARA,SAPUCAIA,RJ,"-21,9912994","-42,9075598"
27357292000170,RUA VARZEA ALEGRE,SN,29650000,ALTO SANTA MARIA,SANTA TERESA,ES,"-19,9368278","-40,5983289"
32224826000120,RUA DO PASSEIO,70,20021290,CENTRO,RIO DE JANEIRO,RJ,"-22,9130672","-43,1774784"
55614317000100,RUA INHAMBU,902,04520912,INDIANOPOLIS,SAO PAULO,SP,"-23,6023785","-46,6696228"
61906053000160,AVENIDA PEDRO LESSA,905,11025001,PONTA DA PRAIA,SANTOS,SP,"-23,9762005","-46,3019789"
50986116000110,RUA COM AFONSO KHERLAKIAN,79,08210040,SE,SAO PAULO,SP,"-23,5411054","-46,6314614"
27306927000100,RUA 31 DE MARCO,64,29700778,SANTO ANTONIO,COLATINA,ES,"-19,5180946","-40,6542834"
30441406000170,RUA NOVA YORK,90,27211440,SANTO AGOSTINHO,VOLTA REDONDA,RJ,"-22,4853005","-44,0813382"
59506311000170,RUA PRINC DAS ASTURIAS,121,04331100,VILA CAMPESTRE,SAO PAULO,SP,"-23,658744","-46,6510791"
61005500000100,AVENIDA PEDRO BUENO,319,04342010,JABAQUARA,SAO PAULO,SP,"-23,6341872","-46,6472135"
16294894000100,RUA RODOLFO NOVAES,1,45280000,CENTRO,IGUAI,BA,"-14,7532122","-40,0897858"
26528679000180,AVENIDA CARMINDO DE CAMPOS,1950,78070100,JARDIM PAULISTA,CUIABA,MT,"-15,6203842","-56,0857739"
61672473000120,RUA GUILHERME MARCONI,611,18500000,CENTRO,LARANJAL PAULISTA,SP,"-23,0561417","-47,8349201"
78993045000100,RUA MATO GROSSO D,1085,89802271,JARDIM ITALIA,CHAPECO,SC,"-27,1062354","-52,620441"
21106364000120,RUA PIAUI,200,30150320,SANTA EFIGENIA,BELO HORIZONTE,MG,"-19,9233112","-43,9245826"
53768289000150,RUA IMPERIAL,250,03737010,VILA BUENOS AIRES,SAO PAULO,SP,"-23,5075582","-46,5118066"
71196976000120,LOCALIDADE CALCADAO S M CARVALHO,35,37564000,CENTRO,BORDA DA MATA,MG,"-22,2691578","-46,1640692"
77650638000100,AVENIDA BRASIL,1350,86870000,CENTRO,IVAIPORA,PR,"-24,236505","-51,6683809"
79754792000140,AVENIDA MANOEL RIBAS,324,84290000,CENTRO,SAPOPEMA,PR,"-23,9105966","-50,5802112"
32431462000150,AVENIDA SILVIO AVIDOS,1816,29703100,SAO SILVANO,COLATINA,ES,"-19,5188333","-40,6446916"
73104580000130,RUA JOAO ADOLFO,1514,18200353,CENTRO,ITAPETININGA,SP,"-23,5801027","-48,0325621"
74081167000160,RUA CARLOS DE LAET,1665,81610050,HAUER,CURITIBA,PR,"-25,477975","-49,2449071"
73131021000110,RUA FRANCISCO REBELO,506,03212000,VILA CALIFORNIA,SAO PAULO,SP,"-23,6041129","-46,5611618"
80101264000170,RUA IVO VARELA,130,89200000,BOA VISTA,JOINVILLE,SC,"-26,3103855","-48,8277554"
78744604000130,RUA COMENDADOR ARAUJO,143,80420900,,CURITIBA,PR,"-25,4348457","-49,2772171"
71367874000120,RUA CAPITAO MARTINHO,227,36544000,CENTRO,PAULA CANDIDO,MG,"-20,8742187","-42,973026"
76664895000120,RUA CAIENA,99,86030495,JARDIM GUANABARA,LONDRINA,PR,"-23,3044524","-51,1695824"
77480754000110,RUA PRINCIPAL,SN,84381970,BAIRRO DOS FRANCA,ORTIGUEIRA,PR,"-24,2066425","-50,924438"
75814319000230,RUA DO COMERCIO,,89888000,CENTRO,CAIBI,SC,"-27,0738808","-53,2493006"
41909805000130,SITIO CACHOEIRINHA,SN,35365000,ZONA RURAL,ABRE CAMPO,MG,"-20,3001336","-42,4747054"
48763809000100,AVENIDA DOUTOR LUIS ARROBAS MARTINS,6,04781000,CAPELA DO SOCORRO,SAO PAULO,SP,"-23,6872868","-46,7022899"
38857462000100,RUA PARANA,24,17690000,JARDIM BRASILIA,BASTOS,SP,"-21,925107","-50,7406812"
43716505000160,RUA BAR DE ITAPETININGA,255,08210040,CENTRO,SAO PAULO,SP,"-23,5443651","-46,6414802"
45533981000170,RUA ULHOA CINTRA,600,13800002,CENTRO,MOGI MIRIM,SP,"-22,4334658","-46,9566083"
53112561000300,RUA PINDUCA SOARES,207,18150000,CENTRO,IBIUNA,SP,"-23,6563725","-47,2200581"
49464951000100,AVENIDA INDIANOPOLIS,2456,04062002,INDIANOPOLIS,SAO PAULO,SP,"-23,6194969","-46,6480953"
41207010000180,RUA ARTUR AQUILES,66,58013140,CENTRO,JOAO PESSOA,PB,"-7,1191776","-34,8826593"
43325992000130,RUA CABO JOAO ROMEU TEIXEIRA,310,09380170,CAPUAVA,MAUA,SP,"-23,6528133","-46,4923353"
32641367000180,RUA VALDER XAVIER DE LIMA,29,40301155,ITAPOA,SALVADOR,BA,"-12,9730401","-38,502304"
34955781000190,RUA FREI ORLANDO,235,60425290,BOM FUTURO,FORTALEZA,CE,"-3,7561267","-38,546957"
36541985000100,RUA PAULA FRASSINETTI,134,20261170,RIO COMPRIDO,RIO DE JANEIRO,RJ,"-22,9260092","-43,2123842"
1756145000180,PRACA JOAO MONEYOUR,88,06653230,DOS ABREUS,ITAPEVI,SP,"-23,547471","-46,9275157"
57325557000110,AVENIDA PRESIDENTE ROOSEVELT,867,17900970,CENTRO,DRACENA,SP,"-21,488013","-51,5363783"
75814319000150,AVENIDA PROGRESSO,SN,89888000,CENTRO,CAIBI,SC,"-27,0740008","-53,2500625"
7313662000160,RUA JERONIMO COELHO,305,88010030,CENTRO,FLORIANOPOLIS,SC,"-27,594979","-48,551728"
53278339000110,RUA CORONEL JOSE VITORIANO VILLAS BOAS,1112,18607710,VILA PADOVAN,BOTUCATU,SP,"-22,8841808","-48,4441654"
26208694000140,RUA ANTONIO FABIANO,112,35660326,SANTOS DUMONT,PARA DE MINAS,MG,"-19,8406703","-44,6070529"
12496188000190,RUA DA LINHA,SN,57770000,CENTRO,CAJUEIRO,AL,"-9,3791223","-36,1597342"
54591094000140,RUA JOSE DO PATROCINIO,405,18720000,CENTRO,PARANAPANEMA,SP,"-23,3870414","-48,7262178"
1433163000120,RUA JOAO BIAGIONI PIO,168,18590000,CENTRO,BOFETE,SP,"-23,1012119","-48,2616994"
1142967000170,RUA JOSE BONIFACIO,147,77600000,CENTRO,PARAISO DO TOCANTINS,TO,"-10,1777477","-48,8809067"
1712264000130,PRACA SEBASTIAO VAZ,4,75394970,SETOR CENTRAL,SANTA BARBARA DE GOIAS,GO,"-16,5743478","-49,6940732"
2533201000180,AVENIDA JOAO VELOSO DA SILVA,380,07180000,JARDIM CUMBICA,GUARULHOS,SP,"-23,4524394","-46,4828577"
9790115000100,RUA 8 DE MAIO,28,89440000,CENTRO,IRINEOPOLIS,SC,"-26,2429228","-50,795168"
10436563000180,VIA CHICO MENDES,695,69906116,AREAL,RIO BRANCO,AC,"-9,9834251","-67,8065445"
12220507000130,QUADRA 804 SUL ALAMEDA 5,1,77023010,PLANO DIRETOR SUL,PALMAS,TO,"-10,233297","-48,3264233"
4904391000120,AVENIDA REPUBLICA DO LIBANO,2099,04501003,MOEMA,SAO PAULO,SP,"-23,5979582","-46,661274"
3901079000110,RUA MIRTES ROCHA,354,60721140,VILA PERY,FORTALEZA,CE,"-3,7823467","-38,5800252"
13876515000100,TRAVESSA WE,35,67133180,CIDADE NOVA,ANANINDEUA,PA,"-1,3593738","-48,4028777"
516281000130,RUA PROJETADA,SN,65800000,SETOR INDUSTRIAL,BALSAS,MA,"-7,5229754","-46,0336504"
14823970000100,AVENIDA JACOB LOPES CASTRO,100,36570000,NOVA ERA,VICOSA,MG,"-20,7548659","-42,8785788"
17001237000190,AVENIDA DANIEL DE LA TOUCHE,987,65074115,COHAMA,SAO LUIS,MA,"-2,527453","-44,2550163"
14045278000190,QN 7 CONJUNTO 22,,71805722,RIACHO FUNDO 1,BRASILIA,DF,"-15,8804735","-48,0199726"
11769325000150,RUA MANOEL PRETO,32,84269180,JARDIM BANDEIRANTES,TELEMACO BORBA,PR,"-24,3340741","-50,6554473"
13649275000100,AVENIDA ITAQUERA,796,03526000,JARDIM MARINGA,SAO PAULO,SP,"-23,5546437","-46,515545"
15375030000150,RUA JOAO GERALDO CLARO,166,17213403,JARDIM PADRE AUGUSTO SANI,JAU,SP,"-22,3123814","-48,5915581"
14830545000130,AVENIDA DANILO CORREA,SN,69860000,CIDADE ALTA,PAUINI,AM,"-7,7143584","-66,9765208"
15351613000140,RUA A,10,35022651,PORTO DAS CANOAS,GOVERNADOR VALADARES,MG,"-18,8667494","-41,9732357"
15359272000150,RUA LAGOA DOURADA,107,32628076,VIANOPOLIS,BETIM,MG,"-19,9540197","-44,1184353"
9719436000100,AVENIDA GOVERNADOR MUNIZ FALCAO,SN,56280000,CENTRO,ARARIPINA,PE,"-7,5841062","-40,5019729"
13850287000190,RUA ANTONIO ZANCO,79,06192130,KM 18,OSASCO,SP,"-23,5275105","-46,8042892"
14023390000120,RUA SETE DE ABRIL,118,01043000,REPUBLICA,SAO PAULO,SP,"-23,5465859","-46,6405827"
849004000300,AVENIDA ELIEZER MOREIRA,253,65950000,TAMARINDO,BARRA DO CORDA,MA,"-5,5047711","-45,2520016"
15971961000110,RUA DONHA PINTO CARVALHO,SN,77318000,CENTRO,NOVO JARDIM,TO,"-11,8201782","-46,6236058"
13658549000110,AVENIDA JERUZALEM,47,29145620,VILA PALESTINA,CARIACICA,ES,"-20,3433296","-40,3935511"
14312252000160,RUA MARECHAL HUMBERTO DE ALENCAR CASTELO BRANCO,926,14806202,JARDIM IMPERADOR,ARARAQUARA,SP,"-21,75025","-48,1618945"
37564887000150,RUA DOUTOR TEIXEIRA DE CARVALHO,444,79670000,CENTRO,BRASILANDIA,MS,"-21,255102","-52,0355549"
10500306000160,RUA DOUTOR DIOGO DE FARIA,1155,04037004,VILA CLEMENTINO,SAO PAULO,SP,"-23,5953645","-46,6479752"
3583686000260,RUA VIRGILIO FURLAN,1277,13424080,PAULICEIA,PIRACICABA,SP,"-22,7544969","-47,6447326"
3619841000170,RUA ROMA,643,38405076,TIBERY,UBERLANDIA,MG,"-18,902623","-48,2519507"
88656293000100,RUA 21 DE ABRIL,374,98400000,CENTRO,FREDERICO WESTPHALEN,RS,"-27,3620684","-53,3978427"
1243305000430,RUA RIACHUELO,1010,97670000,CENTRO,SAO BORJA,RS,"-28,6592231","-56,0081974"
1786092000140,RUA CASILDA DULCE DOS SANTOS,1674,39300000,APARECIDA,SAO FRANCISCO,MG,"-15,9610185","-44,8579311"
3937322000150,RUA ALCEBIADES JOSE SOBREIRA,96,29313155,BNH,CACHOEIRO DE ITAPEMIRIM,ES,"-20,8391089","-41,156889"
799074000130,RUA PEDRO BERDU DIAS,3251,14405152,VILA FORMOSA,FRANCA,SP,"-20,5248861","-47,4040493"
16849377000150,AVENIDA HORACIO NEGRISOLO,43,14230000,CENTRO,SERRA AZUL,SP,"-21,3115279","-47,5642608"
3734601013790,RUA AUGUSTO ENEAS CARVALHO,SN,64728970,CENTRO,PEDRO LAURENTINO,PI,"-8,0664805","-42,2877782"
14814432000140,RUA DIARIO DE PERNAMBUCO,100,55150615,EDSON MORORO MOURA,BELO JARDIM,PE,"-8,336385","-36,4173092"
13871224000110,RUA SAO MATEUS,64,78065258,CAMPO VELHO,CUIABA,MT,"-15,5754036","-56,1000102"
94064649000110,AVENIDA NOSSA SENHORA DE FATIMA,1285,95970000,FATIMA,MUCUM,RS,"-29,1529531","-51,8596569"
8360628000100,RUA SAFIRA,113,32113030,SAO JOAQUIM,CONTAGEM,MG,"-19,8793309","-44,0232474"
15156438000130,RUA ARAGUACI,67,77816180,JK,ARAGUAINA,TO,"-7,1858818","-48,209071"
15160571000160,AVENIDA MARECHAL RONDON,137,78500970,CENTRO,COLIDER,MT,"-10,8079828","-55,4571289"
10357393000220,AVENIDA VITORIA,2091,29900081,CENTRO,LINHARES,ES,"-19,3930805","-40,0670819"
8925731000150,RUA JOAQUIM TEIXEIRA ALVES,1570,79801015,CENTRO,DOURADOS,MS,"-22,2293288","-54,8121751"
16053467000130,RUA GENERAL OSORIO,259,11250000,JARDIM PAULISTA,BERTIOGA,SP,"-23,8392171","-46,1339912"
14737392000180,RUA DANIEL FILHO,25,45980000,CENTRO,PRADO,BA,"-17,3340784","-39,2250585"
4569277000190,RUA LORENZO PENNA,57,08371160,JARDIM HELENA,SAO PAULO,SP,"-23,5955076","-46,450417"
7921293000270,AVENIDA LATERAL NORTE,467,61921010,ACARACUZINHO,MARACANAU,CE,"-3,8478597","-38,611727"
10944008000160,RUA GIUSEPPE BIBIENA,254,04183020,JARDIM SANTA EMILIA,SAO PAULO,SP,"-23,6433974","-46,5976786"
5582594000100,RUA MARQUES DO HERVAL,167,50020901,SANTO ANTONIO,RECIFE,PE,"-8,0663018","-34,8819277"
1051495000140,RUA APOLONIA VON BUETTNER,560,89037020,ASILO,BLUMENAU,SC,"-26,9063866","-49,0968304"
57269763000150,RUA MINAS GERAIS,878,16403134,JUNQUEIRA,LINS,SP,"-21,6817079","-49,7407169"
14452737000150,RUA HENRIQUE VERA DO NASCIMENTO,395,88062020,LAGOA DA CONCEICAO,FLORIANOPOLIS,SC,"-27,5953778","-48,5480499"
13335552000100,AVENIDA MARIO JORGE MENEZES VIEIRA,800,49035240,COROA DO MEIO,ARACAJU,SE,"-10,947987","-37,045653"
13878559000160,RUA VOLUNTARIO ETELVINO BORGES,674,14670000,CENTRO,NUPORANGA,SP,"-20,7304489","-47,7528331"
13941989000180,RUA DA FRATERNIDADE,691,39403022,ALTEROSAS,MONTES CLAROS,MG,"-16,7664647","-43,8626339"
15182288000130,AVMD BELO HORIZONTE,228,85933000,CENTRO,OURO VERDE DO OESTE,PR,"-24,7740823","-53,9023748"
15553446000110,RUA ANGELO LA PORTA,76,88020600,CENTRO,FLORIANOPOLIS,SC,"-27,5883983","-48,5421754"
12164098000100,RUA TRINTA E UM DE MARCO,460,79930970,CENTRO,ARAL MOREIRA,MS,"-22,9503292","-55,6265331"
7081651000100,RUA BRILHO DO SOL,1546,69316128,BELA VISTA,BOA VISTA,RR,"2,7688237","-60,72572"
17283441000140,RUA PROFESSOR JOSE VIEIRA DE MENDONCA,1121,31310260,ENGENHO NOGUEIRA,BELO HORIZONTE,MG,"-19,8825589","-43,9791395"
7806565000100,AVENIDA PRESIDENTE KENNEDY,3330,60355425,ALDEOTA,FORTALEZA,CE,"-3,7043863","-38,5791784"
11050679000140,AVENIDA JOHN KENNEDY,508D,45190000,CENTRO,PLANALTO,BA,"-14,6603923","-40,4788747"
13169734000140,AVENIDA PACAEMBU,3217,13222305,JARDIM AMERICA III,VARZEA PAULISTA,SP,"-23,2107065","-46,8311254"
15190246000140,RUA RICARDO DOS SANTOS,35,24461150,MUTUA,SAO GONCALO,RJ,"-22,8097833","-43,0349971"
16480744000190,RUA VASSOURAS,47,25650500,QUITANDINHA,PETROPOLIS,RJ,"-22,5314549","-43,2249532"
14465596000100,ACESSO IMPERATRIS DONA LEOPOLDINA,3428,95800000,CENTRO,VENANCIO AIRES,RS,"-29,6306693","-52,1962817"
9331590000100,AVENIDA JOSE FROIO,65,17830000,CENTRO,FLORIDA PAULISTA,SP,"-21,6148283","-51,1716156"
11306905000100,AVENIDA JOAO PAULO II,1710,68700050,DOM JOAO VI,CAPANEMA,PA,"-1,2035534","-47,178546"
15676707000190,RUA PONTA GROSSA,585,85670000,COLINA VERDE,SALTO DO LONTRA,PR,"-25,7808413","-53,3124157"
2300267000120,QUADRA B,,47802470,LOTEAMENTO FLAMENGO,BARREIRAS,BA,"-12,1359946","-44,9880446"
81620106000190,RUA MANOEL BITTENCOURT,122,89110000,7 DE SETEMBRO,GASPAR,SC,"-26,9268182","-48,9430069"
68035252000190,AVENIDA ANGELO SIMOES,1216,13042010,JARDIM LEONOR,CAMPINAS,SP,"-22,925969","-47,057666"
14753183000120,ESTANCIA HS,SN,17600970,AFONSO XIII,TUPA,SP,"-21,9340017","-50,5195856"
11185206000150,ADE CONJUNTO 4,SN,71986000,AGUAS CLARAS,BRASILIA,DF,"-15,801519","-47,860297"
95035473000130,RUA EST R GRANDE PEL BR,392,96209030,POVO NOVO 3 DISTR,RIO GRANDE,RS,"-32,0319414","-52,0996074"
66351065000190,AVENIDA OLEGARIO MACIEL,742,30180110,CENTRO,BELO HORIZONTE,MG,"-19,9205817","-43,945275"
48792485000120,RUA CLIMACO BARBOSA,813,01523000,CAMBUCI,SAO PAULO,SP,"-23,5669899","-46,6136048"
4617529000100,RUA CAPITAO PEDRO ESPERIDIAO HOFFER,665,08568700,NOVA POA,POA,SP,"-23,554702","-46,349357"
7037992000170,RUA CORONEL MANOEL FERREIRA,989,18970000,JARDIM DAS PAINEIRAS,CHAVANTES,SP,"-23,0362024","-49,7045395"
12783179000180,RUA OTACILIO MARTINHO RIBEIRO,140,18475000,CDHU,BOM SUCESSO DE ITARARE,SP,"-24,3189285","-49,1442631"
4355056000110,AVENIDA MONSENHOR TABOSA,200,60165010,CENTRO,FORTALEZA,CE,"-3,7238197","-38,5175386"
55492623000110,RUA HUGO WOLF,291,03720130,CANGAIBA,SAO PAULO,SP,"-23,5027819","-46,5278183"
11117576000150,QNP 14 CONJUNTO U,,72231421,CEILANDIA,BRASILIA,DF,"-15,801519","-47,860297"
11694319000180,AVENIDA ILDA ROSA DA CUNHA,19,11714010,BALNEARIO JAPURA,PRAIA GRANDE,SP,"-24,0309562","-46,5094784"
9568108000150,RUA GONCALO FERREIRA,125,68750000,CENTRO,CURUCA,PA,"-0,7398782","-47,851888"
245285000120,RUA JOAO DE OLIVEIRA,27,06550000,VILA NOVA,PIRAPORA DO BOM JESUS,SP,"-23,3974507","-47,0024503"
739428000150,RUA JOSE FREDERICO,64,02765070,VILA NOVA CACHOEIRINHA,SAO PAULO,SP,"-23,4770379","-46,6715733"
5953866000130,RUA MAJOR GOTE,1530,38700001,CENTRO,PATOS DE MINAS,MG,"-18,5969035","-46,515103"
16962677000140,AVENIDA ANA COSTA,100,11060000,VILA MATIAS,SANTOS,SP,"-23,9480507","-46,3308416"
12563448000100,RUA BELA VISTA,152,52051310,CASA AMARELA,RECIFE,PE,"-8,0130541","-34,915064"
311129000110,RUA MANUEL PINTO,510,05776460,JARDIM ELIZA,SAO PAULO,SP,"-23,6333537","-46,7475325"
686049000140,RUA VILA NOVA,SN,76480000,VILA NOVA,SANTA TEREZA DE GOIAS,GO,"-13,7142488","-49,0148451"
919682000130,RUA MANOEL COELHO,600,09510100,CENTRO,SAO CAETANO DO SUL,SP,"-23,6150417","-46,5731398"
539650000100,CNB,14,71920540,TAGUATINGA,BRASILIA,DF,"-15,801519","-47,860297"
416580000100,RUA ROBERT KENNEDY,SN,29500000,GUARAREMA,ALEGRE,ES,"-20,7627978","-41,5323939"
686974000170,AVENIDA INTERLAGOS,6477,04777001,INTERLAGOS,SAO PAULO,SP,"-23,702852","-46,7017213"
26826255000100,RUA PARANA,1390,79490000,CENTRO,SAO GABRIEL DO OESTE,MS,"-19,3961716","-54,5710608"
22260475000150,RUA CRUZADOR DAS ALMAS,SN,37650000,CRUZEIRO,CAMANDUCAIA,MG,"-22,748659","-46,1352278"
7362228000170,AVENIDA RICIERI CHIQUETTO,1145,13290000,SANTO ANTONIO,LOUVEIRA,SP,"-23,0908607","-46,9840984"
6276262000160,RUA CAIAPONIA,36,38400764,NOSSA SENHORA APARECIDA,UBERLANDIA,MG,"-18,915872","-48,2727474"
5487230000140,RUA BRAZOPOLIS,12,51010220,BRASILIA TEIMOSA,RECIFE,PE,"-8,0886233","-34,8803943"
6318371000100,RUA LAGOA DOURADA,514,35490000,CACHOEIRA,ENTRE RIOS DE MINAS,MG,"-20,675824","-44,0619326"
9760567000130,RUA JOAQUIM JOSE DE SOUZA,37,39940000,CENTRO,RIO DO PRADO,MG,"-16,6950288","-40,5737316"
16932888000130,AVENIDA PRESIDENTE VARGAS,2121,14020260,JARDIM AMERICA,RIBEIRAO PRETO,SP,"-21,2062178","-47,8105965"
3905542000100,RUA MANGARATIBA,20,25946088,CENTRO,GUAPIMIRIM,RJ,"-22,5181523","-42,9751319"
2686201000110,AVENIDA BRASIL,SN,68585970,CENTRO,NOVA IPIXUNA,PA,"-4,9229444","-49,0719463"
97526837000100,RUA DAS ZINEAS,3943,95555000,CAPAO NOVO,CAPAO DA CANOA,RS,"-29,755588","-50,042204"
2484960000280,RUA SALTO VELOSO,151,89227160,IRIRIU,JOINVILLE,SC,"-26,2737453","-48,8283759"
6084773000180,RUA QUINTILIANO FERNANDES VIVEIROS,SN,45465000,CENTRO,TEOLANDIA,BA,"-13,5900904","-39,4843477"
16618671000150,RUA JOSE FELICIANO,121,55555000,SETE DE SETEMBRO,XEXEU,PE,"-8,7946628","-35,6260866"
3477630000140,RUA ESMERALDA RONDAN,51,12232280,JARDIM MADUREIRA,SAO JOSE DOS CAMPOS,SP,"-23,2551247","-45,8837264"
2937277000170,AVENIDA G,38,69095760,CIDADE NOVA,MANAUS,AM,"-3,024566","-59,9809952"
6042798000110,VIA LOCAL A,77,33600000,QUINTA DAS PALMEIRAS,PEDRO LEOPOLDO,MG,"-19,6200035","-44,0405189"
6658925000100,RUA FLORIANO PEIXOTO,SN,57535000,CENTRO,CARNEIROS,AL,"-9,4861748","-37,3750963"
2718174000110,RUA GENERAL FLORES,290,01129010,BOM RETIRO,SAO PAULO,SP,"-23,5237763","-46,6422996"
7028901000130,RUA DO MERCADO,7,42800050,CENTRO,CAMACARI,BA,"-12,698315","-38,3250811"
11497569000120,RUA SAO SALVADOR,168,52020200,ESPINHEIRO,RECIFE,PE,"-8,0490038","-34,8953876"
54796362000160,RUA BENEDITA MARIA DE FREIT,281,07600000,JARDIM FERNAO DIAS,MAIRIPORA,SP,"-23,3179561","-46,5885175"
8679162000100,RUA VEREADOR ADOLFO NIMTZ,222,13165000,JARDIM AMERICA,ENGENHEIRO COELHO,SP,"-22,4893927","-47,2130215"
64807035000110,AVENIDA PAULISTA,1499,01311200,BELA VISTA,SAO PAULO,SP,"-23,5623685","-46,6558728"
15317884000180,RUA DA AZPA,49,67033020,AGUAS BRANCAS,ANANINDEUA,PA,"-1,366826","-48,3721754"
16941941000160,RUA SOUZA NAVES,949,87702220,JARDIM SAO CRISTOVAO,PARANAVAI,PR,"-23,0751079","-52,4649687"
5277788000100,RUA SACERDOTE MELQUISEDEQUE,2,06145091,JARDIM CONCEICAO,OSASCO,SP,"-23,5328814","-46,7920029"
54093471000110,RUA DOUTOR CARLOS DE CAMPOS,411,17360000,CENTRO,TORRINHA,SP,"-22,4270248","-48,1701576"
16774603000180,AVENIDA GERTULIO VARGAS,2929,76868000,CENTRO,MACHADINHO D OESTE,RO,"-9,4249087","-62,0021686"
4251424000180,RUA TENENTE FORTUNATO,161A,36770038,CENTRO,CATAGUASES,MG,"-21,3911956","-42,693196"
87120762000100,RUA GENERAL SAMPAIO,1206,97541260,CENTRO,ALEGRETE,RS,"-29,784683","-55,793985"
4724398000160,RUA FRANCISCO GLICERIO,290,60711055,MARAPONGA,FORTALEZA,CE,"-3,7972777","-38,5635515"
12842235000100,RUA 30,SN,72814680,SETOR MANDU II,LUZIANIA,GO,"-16,1426946","-47,9437857"
6932990000930,RUA NENA DE ABREU,SN,65272000,CENTRO,SANTA LUZIA DO PARUA,MA,"-2,5410405","-45,7748525"
8293513000140,RUA BELEM,3154,85770000,CENTRO,REALEZA,PR,"-25,7725894","-53,5334767"
1475296000160,RUA MUNICIPAL,136,89300000,RIO DOS BANHADOS,MAFRA,SC,"-26,1117326","-49,8065079"
12077443000160,RUA JULIO MENDES,787,64049320,FATIMA,TERESINA,PI,"-5,0717099","-42,7935805"
13388322000100,SDS BLOCO O,,70393905,ASA SUL,BRASILIA,DF,"-15,7941454","-47,8825479"
10806211000170,RUA DO CHA,151,13454183,JARDIM PEROLA,SANTA BARBARA D OESTE,SP,"-22,7410855","-47,3675505"
24008849000170,RUA CORONEL LAURINDO RIBEIRO,,37130000,CENTRO,ALFENAS,MG,"-21,4259962","-45,9468065"
14239440000100,AVENIDA CORONEL JOSE SOARES MARCONDES,1104,19010080,BOSQUE,PRESIDENTE PRUDENTE,SP,"-22,1209242","-51,3878305"
19791896009310,RODOVIA BR 285,,99042800,VALINHOS,PASSO FUNDO,RS,"-28,2369065","-52,3741027"
12121224000130,RUA GETULIO VARGAS,226,65110000,SAO RAIMUNDO,SAO JOSE DE RIBAMAR,MA,"-2,5566914","-44,0700807"
8508919000100,AVENIDA LUIZ GONZAGA,678,42805000,PHOC II,CAMACARI,BA,"-12,7070737","-38,3333363"
45064714000100,RUA CUNHA MOREIRA,162,11015147,ENCRUZILHADA,SANTOS,SP,"-23,9546724","-46,3287734"
5796462000180,AVENIDA JURACY MAGALHAES JUNIOR,41B,41940060,RIO VERMELHO,SALVADOR,BA,"-13,0087032","-38,4884038"
4522679000130,RUA IRLANDA,728,74330290,JARDIM EUROPA,GOIANIA,GO,"-16,721381","-49,308273"
12045619000100,AVENIDA TEREZA PALMEIRA GALLON,152,14040600,JARDIM ITAU,RIBEIRAO PRETO,SP,"-21,1803382","-47,8619195"
8190659000160,AVENIDA MINISTRO CIRNE LIMA,692,85902400,JARDIM PANCERA,TOLEDO,PR,"-24,7283909","-53,7596934"
8961445000140,RUA DA,,48730000,BANDIACU,CONCEICAO DO COITE,BA,"-11,5613674","-39,286099"
69276293000130,RUA DOM M DA RESSURREICAO,133,04134030,VILA GUMERCINDO,SAO PAULO,SP,"-23,6058803","-46,6258106"
84462852000190,RUA PERU,19,69050500,PARQUE DEZ,MANAUS,AM,"-3,0896043","-60,0186197"
11902017000150,RUA ALVES,SN,75830000,TANINHO,MINEIROS,GO,"-17,5813418","-52,566228"
3504150000120,CONDOMINIO VIVENDAS NOVA PETROPOLIS,,73007998,SOBRADINHO,BRASILIA,DF,"-15,801519","-47,860297"
18867903000130,TRAVESSA JOAQUIM F DA SILVA,SN,36150000,CENTRO,RIO NOVO,MG,"-21,4789607","-43,125621"
10572071154500,RUA TIRADENTES,139,56130000,CENTRO,CEDRO,PE,"-7,7200082","-39,2361858"
12870677000160,RUA BASILIO PIGNATON,SN,29198321,PRAIA DO SAUE,ARACRUZ,ES,"-19,8189319","-40,2738888"
4810494000120,TRAVESSA BOM JESUS,515,68580000,NOVO,ITUPIRANGA,PA,"-5,1734646","-49,3656303"
12465352000100,RUA SIQUEIRA CAMPOS,976,45202000,JOAQUIM ROMAO,JEQUIE,BA,"-13,8525882","-40,0925909"
11831846000190,RUA LUIZ BANHI,,13279050,VALE VERDE,VALINHOS,SP,"-23,0152201","-47,0291229"
